-,time_played,MinProfit,MaxTime,red_profit,red_time,green_profit,green_time,blue_profit,blue_time,intersect,total_suggest,input_obj,E_41_36,E_41_99,E_36_9,E_36_22,E_22_106,E_22_108,E_106_4,E_106_50,E_50_33,E_50_74,E_33_60,E_60_43,E_60_74,E_74_4,E_74_34,E_4_108,E_4_28,E_108_9,E_108_20,E_9_99,E_9_26,E_99_38,E_38_26,E_38_30,E_26_20,E_26_66,E_20_28,E_20_77,E_28_34,E_28_104,E_34_43,E_34_96,E_43_69,E_69_44,E_69_96,E_96_92,E_96_104,E_104_77,E_104_93,E_77_66,E_77_85,E_66_30,E_66_53,E_30_8,E_8_53,E_8_16,E_53_85,E_53_84,E_85_80,E_85_93,E_93_61,E_93_92,E_92_59,E_92_65,E_29_44,E_44_45,E_45_31,E_45_102,E_2_31,E_31_59,E_59_7,E_59_61,E_61_80,E_61_82,E_80_40,E_80_84,E_84_16,E_84_42,E_16_75,E_75_42,E_75_62,E_42_23,E_42_40,E_40_82,E_40_100,E_82_7,E_82_46,E_7_102,E_7_98,E_102_86,E_86_47,E_86_98,E_98_1,E_98_46,E_46_100,E_46_95,E_100_23,E_100_101,E_23_62,E_23_63,E_62_67,E_67_19,E_67_63,E_63_101,E_63_68,E_101_35,E_101_95,E_95_1,E_95_11,E_1_47,E_1_91,E_47_3,E_3_91,E_3_97,E_91_11,E_91_51,E_11_35,E_11_105,E_35_32,E_35_68,E_68_19,E_68_21,E_19_87,E_87_12,E_87_21,E_21_18,E_21_32,E_32_27,E_32_105,E_105_48,E_105_51,E_51_97,E_51_56,E_97_13,E_13_56,E_13_70,E_56_48,E_56_94,E_48_6,E_48_27,E_27_18,E_27_72,E_18_12,E_18_73,E_12_24,E_24_73,E_24_64,E_73_10,E_73_72,E_72_6,E_72_71,E_6_94,E_6_25,E_94_70,E_94_90,E_70_37,E_37_90,E_90_25,E_25_15,E_25_71,E_71_10,E_71_39,E_10_64,E_10_88,E_64_83,E_83_52,E_83_88,E_88_39,E_88_76,E_39_5,E_39_15,E_15_55,E_15_89,E_17_89,E_89_5,E_89_58,E_5_76,E_5_57,E_76_52,E_76_81,E_52_78,E_78_54,E_78_81,E_81_14,E_81_57,E_57_58,E_57_107,E_58_103,E_58_79,E_49_79,E_79_107,E_107_14,E_14_54
scans_1,17.91774,238945,0,238945,181232.4,0,0,0,0,0,0_0_0,0_0_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-,time_played,MinProfit,MaxTime,red_profit,red_time,green_profit,green_time,blue_profit,blue_time,intersect,total_suggest,input_obj,E_41_36,E_41_99,E_36_9,E_36_22,E_22_106,E_22_108,E_106_4,E_106_50,E_50_33,E_50_74,E_33_60,E_60_43,E_60_74,E_74_4,E_74_34,E_4_108,E_4_28,E_108_9,E_108_20,E_9_99,E_9_26,E_99_38,E_38_26,E_38_30,E_26_20,E_26_66,E_20_28,E_20_77,E_28_34,E_28_104,E_34_43,E_34_96,E_43_69,E_69_44,E_69_96,E_96_92,E_96_104,E_104_77,E_104_93,E_77_66,E_77_85,E_66_30,E_66_53,E_30_8,E_8_53,E_8_16,E_53_85,E_53_84,E_85_80,E_85_93,E_93_61,E_93_92,E_92_59,E_92_65,E_29_44,E_44_45,E_45_31,E_45_102,E_2_31,E_31_59,E_59_7,E_59_61,E_61_80,E_61_82,E_80_40,E_80_84,E_84_16,E_84_42,E_16_75,E_75_42,E_75_62,E_42_23,E_42_40,E_40_82,E_40_100,E_82_7,E_82_46,E_7_102,E_7_98,E_102_86,E_86_47,E_86_98,E_98_1,E_98_46,E_46_100,E_46_95,E_100_23,E_100_101,E_23_62,E_23_63,E_62_67,E_67_19,E_67_63,E_63_101,E_63_68,E_101_35,E_101_95,E_95_1,E_95_11,E_1_47,E_1_91,E_47_3,E_3_91,E_3_97,E_91_11,E_91_51,E_11_35,E_11_105,E_35_32,E_35_68,E_68_19,E_68_21,E_19_87,E_87_12,E_87_21,E_21_18,E_21_32,E_32_27,E_32_105,E_105_48,E_105_51,E_51_97,E_51_56,E_97_13,E_13_56,E_13_70,E_56_48,E_56_94,E_48_6,E_48_27,E_27_18,E_27_72,E_18_12,E_18_73,E_12_24,E_24_73,E_24_64,E_73_10,E_73_72,E_72_6,E_72_71,E_6_94,E_6_25,E_94_70,E_94_90,E_70_37,E_37_90,E_90_25,E_25_15,E_25_71,E_71_10,E_71_39,E_10_64,E_10_88,E_64_83,E_83_52,E_83_88,E_88_39,E_88_76,E_39_5,E_39_15,E_15_55,E_15_89,E_17_89,E_89_5,E_89_58,E_5_76,E_5_57,E_76_52,E_76_81,E_52_78,E_78_54,E_78_81,E_81_14,E_81_57,E_57_58,E_57_107,E_58_103,E_58_79,E_49_79,E_79_107,E_107_14,E_14_54
scans_1,17.91774,238945,0,238945,181232.4,0,0,0,0,0,0_0_0,0_0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1
